#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T11:24+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
506.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.6 2.51 25.4 1.06 5.04 0.104 0.0519 0.00109 0.0500 0.0330
507.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.6 2.51 25.4 1.06 5.04 0.104 0.0519 0.00109 0.0500 0.0330
508.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.58 28.7 1.06 5.36 0.104 0.0519 0.00109 0.0500 0.0330
509.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
510.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
511.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
512.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
513.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
514.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
515.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
516.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
517.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
518.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
519.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
520.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
521.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
522.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.72 26.5 1.19 5.15 0.104 0.0519 0.00109 0.0500 0.0330
523.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.78 29.1 1.19 5.40 0.104 0.0519 0.00109 0.0500 0.0330
524.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
525.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
526.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
527.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
528.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
529.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
530.0 50 15.521031063545127 1.3864582868630684 12 12 12 4.6 0.26 0.45 0.083 0.67 8.0 3.7 2.9 4.0 1.7 3.00 0.980 0.714 1.00 0.845 0.136 0.101 2.75e-05 0.100 0.00524 26.7 2.75 26.7 1.20 5.16 0.104 0.0519 0.00109 0.0500 0.0330
531.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0528 0.00111 0.0500 0.0334
532.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0518 0.00107 0.0500 0.0327
533.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0518 0.00107 0.0500 0.0327
534.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0518 0.00107 0.0500 0.0327
535.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0514 0.00104 0.0500 0.0323
536.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0511 0.00104 0.0500 0.0322
537.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.70 26.3 1.18 5.13 0.104 0.0510 0.00104 0.0500 0.0322
538.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.71 26.9 1.18 5.19 0.104 0.0509 0.00104 0.0500 0.0323
539.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
540.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
541.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
542.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
543.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
544.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
545.0 51 15.250547669531791 1.419780516911088 12 12 12 4.7 0.26 0.46 0.080 0.68 8.0 3.8 2.8 4.0 1.7 3.00 0.980 0.700 1.00 0.836 0.136 0.101 2.70e-05 0.100 0.00519 26.7 2.43 23.8 1.09 4.87 0.104 0.0509 0.00104 0.0500 0.0323
546.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0518 0.00107 0.0500 0.0327
547.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0509 0.00102 0.0500 0.0320
548.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0504 0.00104 0.0500 0.0322
549.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0504 0.00104 0.0500 0.0322
550.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0502 0.00103 0.0500 0.0321
551.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0500 0.00103 0.0500 0.0321
552.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.7 2.38 23.4 1.09 4.84 0.104 0.0500 0.00103 0.0500 0.0321
553.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.44 26.1 1.09 5.11 0.104 0.0499 0.00103 0.0500 0.0322
554.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
555.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
556.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
557.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
558.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
559.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
560.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
561.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
562.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
563.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
564.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
565.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
566.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
567.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.46 23.7 1.21 4.87 0.104 0.0499 0.00103 0.0500 0.0322
568.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.53 27.0 1.21 5.20 0.104 0.0499 0.00103 0.0500 0.0322
569.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
570.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
571.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
572.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
573.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
574.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
575.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
576.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
577.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
578.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
579.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
580.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
581.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
582.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.68 25.0 1.33 5.00 0.104 0.0499 0.00103 0.0500 0.0322
583.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.74 27.5 1.33 5.25 0.104 0.0499 0.00103 0.0500 0.0322
584.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
585.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
586.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
587.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
588.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
589.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
590.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
591.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
592.0 52 14.913588687198796 1.3940698206690352 12 12 12 4.8 0.26 0.47 0.077 0.69 8.0 3.9 2.8 4.0 1.7 3.00 0.981 0.686 1.00 0.828 0.136 0.101 2.65e-05 0.100 0.00515 26.8 2.72 25.2 1.35 5.02 0.104 0.0499 0.00103 0.0500 0.0322
