#####################################################################
# Alchemist log file - simulation started at: 2025-01-20T16:52+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 1.5, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time network-diameter nodes network-degree[max] network-degree[mean] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
108.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
109.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
110.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
111.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
112.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
113.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
114.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
115.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
116.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
117.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
118.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
119.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
120.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
121.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
