#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T17:56+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
166.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
167.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
168.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
169.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
170.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
171.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
172.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
173.0 33 7.935701217440171 31.174552614104346 10 10 10 2.8 0.29 0.28 0.13 0.53 7.0 4.1 3.1 4.0 1.8 3.00 0.970 1.91 0.00 1.38 449 132 2.38e+04 49.6 154 1.06e+04 324 3.40e+06 0.0124 1.84e+03 2.54e+03 486 6.13e+05 124 783
174.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 449 5.76e+05 88.1 759
175.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 452 5.74e+05 115 757
176.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 455 5.72e+05 122 756
177.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 458 5.69e+05 125 755
178.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 460 5.69e+05 125 754
179.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 463 5.74e+05 125 758
180.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 466 5.83e+05 125 764
181.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.54e+03 469 5.95e+05 125 771
182.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.63e+03 472 6.07e+05 125 779
183.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.64e+03 474 6.19e+05 125 787
184.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.06e+04 297 3.12e+06 0.00741 1.77e+03 2.64e+03 477 6.22e+05 125 789
185.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
186.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
187.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
188.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
189.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
190.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
191.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
192.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
193.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
194.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
195.0 36 7.834615162945209 32.5616433680431 11 11 11 3.0 0.30 0.31 0.13 0.55 7.0 4.1 3.0 4.0 1.7 3.00 0.972 1.91 0.00 1.38 449 125 2.26e+04 49.1 150 1.76e+22 4.89e+20 8.61e+42 3.87 2.93e+21 2.64e+03 477 6.22e+05 125 789
196.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 449 5.84e+05 124 764
197.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 455 5.81e+05 126 762
198.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 462 5.78e+05 126 760
199.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 468 5.76e+05 154 759
200.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 474 5.73e+05 207 757
201.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 480 5.75e+05 207 758
202.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 487 5.87e+05 207 766
203.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.64e+03 493 6.09e+05 207 780
204.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.77e+03 499 6.36e+05 207 798
205.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.87e+03 505 6.65e+05 207 816
206.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.89e+03 512 6.94e+05 207 833
207.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 1.76e+22 4.52e+20 7.95e+42 0.0188 2.82e+21 2.89e+03 517 7.01e+05 207 838
208.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
209.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
210.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
211.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
212.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
213.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
214.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
215.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
216.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
217.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
218.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
219.0 39 7.6301370342554335 33.42623866042198 11 11 11 3.3 0.30 0.34 0.13 0.58 8.0 4.4 3.2 4.0 1.8 3.00 0.974 1.92 0.00 1.39 449 124 2.24e+04 48.5 150 4.00e+66 1.03e+65 4.10e+131 51.1 6.40e+65 2.89e+03 517 7.01e+05 207 838
220.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 488 6.61e+05 141 813
221.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 488 6.61e+05 141 813
222.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 489 6.61e+05 141 813
223.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 489 6.61e+05 141 813
224.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 490 6.61e+05 141 813
225.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 491 6.61e+05 141 813
226.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 491 6.61e+05 141 813
227.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 492 6.62e+05 141 814
228.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 492 6.64e+05 141 815
229.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 493 6.67e+05 141 817
230.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.89e+03 493 6.70e+05 141 818
231.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 22.7 6.17e+65 2.91e+03 494 6.72e+05 141 820
232.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 4.00e+66 9.52e+64 3.81e+131 23.2 6.17e+65 2.91e+03 494 6.73e+05 141 820
233.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
234.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
235.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
236.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
237.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
238.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
239.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
240.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
241.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
242.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
243.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
244.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
245.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
246.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
247.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
248.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
249.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
250.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
251.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
252.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
