#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 4.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
295.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
296.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
297.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
298.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.83 31.2 0.647 5.58 0.126 0.0664 0.00116 0.0596 0.0341
299.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
300.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
301.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
302.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
303.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
304.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
305.0 39 5.444000252567311 -8.587830507056522 11 11 0.0 11 0.0 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
306.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0672 0.00116 0.0611 0.0341
307.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
308.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
309.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
310.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
311.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0654 0.00109 0.0570 0.0330
312.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0650 0.00109 0.0532 0.0331
313.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.79 30.2 0.727 5.49 0.126 0.0648 0.00110 0.0532 0.0331
314.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
315.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
316.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
317.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
318.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
319.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
320.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
321.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
322.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
323.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
324.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
325.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
326.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
327.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
328.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 2.87 32.6 0.787 5.71 0.126 0.0648 0.00110 0.0532 0.0331
329.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
330.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
331.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
332.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
333.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
334.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
335.0 40 5.242934303096649 -8.68507079997001 11 11 0.0 11 0.0 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
336.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0657 0.00110 0.0543 0.0332
337.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0644 0.00108 0.0520 0.0328
338.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0644 0.00108 0.0520 0.0328
339.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0644 0.00108 0.0520 0.0328
340.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0638 0.00106 0.0520 0.0326
341.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0638 0.00106 0.0520 0.0326
342.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 25.9 2.93 29.2 1.35 5.40 0.126 0.0635 0.00106 0.0520 0.0326
343.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.95 30.0 1.35 5.48 0.126 0.0633 0.00107 0.0520 0.0327
344.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
345.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
346.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
347.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
348.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
349.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
350.0 41 5.444361287837974 -8.606193844700256 11 11 0.0 11 0.0 3.8 0.25 0.36 0.082 0.60 8.0 3.8 2.8 4.0 1.7 3.00 0.976 0.874 1.00 0.935 0.109 0.100 2.20e-06 0.100 0.00148 26.0 2.76 27.5 0.993 5.25 0.126 0.0633 0.00107 0.0520 0.0327
351.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0642 0.00107 0.0531 0.0328
352.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0630 0.00104 0.0510 0.0323
353.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0624 0.00108 0.0510 0.0328
354.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0624 0.00108 0.0510 0.0328
355.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0621 0.00108 0.0510 0.0328
356.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0621 0.00108 0.0510 0.0328
357.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.0 2.70 27.0 0.943 5.20 0.126 0.0619 0.00108 0.0500 0.0329
358.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.78 30.4 0.943 5.51 0.126 0.0618 0.00108 0.0500 0.0329
359.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
360.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
361.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
362.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
363.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
364.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
365.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
366.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
367.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
368.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
369.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
370.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
371.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
372.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.1 2.76 27.2 0.987 5.21 0.126 0.0618 0.00108 0.0500 0.0329
373.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.2 2.85 31.3 0.987 5.59 0.126 0.0618 0.00108 0.0500 0.0329
374.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.2 3.01 28.8 0.976 5.37 0.126 0.0618 0.00108 0.0500 0.0329
375.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.2 3.01 28.8 0.976 5.37 0.126 0.0618 0.00108 0.0500 0.0329
376.0 42 5.750603375491237 -8.498157816053325 11 11 0.0 11 0.0 3.9 0.25 0.37 0.084 0.61 8.0 3.9 2.7 4.0 1.6 3.00 0.976 0.853 1.00 0.924 0.109 0.100 2.15e-06 0.100 0.00146 26.2 3.01 28.8 0.976 5.37 0.126 0.0618 0.00108 0.0500 0.0329
