#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T11:24+0000 #
#####################################################################
#
# seed = 6.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
166.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 424 4.38e+05 141 662
167.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.15e+03 423 4.33e+05 141 658
168.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.15e+03 422 4.32e+05 141 657
169.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.15e+03 422 4.32e+05 141 657
170.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
171.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
172.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
173.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
174.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
175.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
176.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
177.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
178.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
179.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
180.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
181.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
182.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 1.83e+43 4.81e+41 8.79e+84 0.00164 2.96e+42 2.15e+03 422 4.32e+05 141 657
183.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 395 4.10e+05 123 640
184.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 396 4.09e+05 132 639
185.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 398 4.08e+05 132 639
186.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 399 4.08e+05 132 639
187.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 401 4.08e+05 132 638
188.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 402 4.08e+05 132 639
189.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 404 4.10e+05 132 640
190.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 406 4.13e+05 132 643
191.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.15e+03 407 4.18e+05 132 646
192.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.20e+03 409 4.23e+05 132 651
193.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.22e+03 410 4.29e+05 132 655
194.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.22e+03 412 4.35e+05 132 659
195.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.22e+03 412 4.36e+05 132 660
196.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 1.83e+43 4.46e+41 8.14e+84 0.00151 2.85e+42 2.22e+03 413 4.36e+05 132 660
197.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
198.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
199.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
200.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
201.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
202.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
203.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
204.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
205.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
206.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
207.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
208.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
209.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
210.0 41 13.765511373813336 26.41535116221834 10 10 10 4.5 0.27 0.52 0.085 0.72 10 4.8 3.8 5.0 2.0 3.00 0.976 1.97 0.00 1.41 417 100 1.38e+04 46.6 118 7.85e+34 1.91e+33 1.50e+68 0.00408 1.23e+34 2.22e+03 413 4.36e+05 132 660
211.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 387 4.15e+05 123 644
212.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 386 4.16e+05 122 645
213.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 384 4.16e+05 122 645
214.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 383 4.17e+05 122 646
215.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 382 4.17e+05 122 646
216.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 381 4.17e+05 122 646
217.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 380 4.17e+05 122 646
218.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 379 4.15e+05 122 644
219.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 378 4.13e+05 122 643
220.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 377 4.09e+05 122 640
221.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 375 4.05e+05 122 636
222.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.22e+03 374 4.01e+05 122 633
223.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.17e+03 373 3.97e+05 122 630
224.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.17e+03 373 3.96e+05 122 629
225.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 7.85e+34 1.78e+33 1.40e+68 0.00228 1.18e+34 2.17e+03 372 3.96e+05 122 629
226.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
227.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
228.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
229.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
230.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
231.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
232.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
233.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
234.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
235.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
236.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
237.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
238.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
239.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
240.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
241.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
242.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
243.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
244.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
245.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
246.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
247.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
248.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
249.0 44 13.785870193407964 26.24165399864618 9.0 9.0 9.0 4.9 0.27 0.56 0.084 0.75 10 5.4 5.4 5.0 2.3 3.00 0.977 1.98 0.00 1.41 417 95.3 1.32e+04 44.6 115 3.53e+19 8.03e+17 2.84e+37 0.000736 5.33e+18 2.17e+03 372 3.96e+05 122 629
#####################################################################
# End of data export. Simulation finished at: 2025-02-18T11:24+0000 #
#####################################################################
