#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:16+0000 #
#####################################################################
#
# seed = 7.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
231.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
232.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
233.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
234.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
235.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
236.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
237.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.6 3.36 32.6 1.13 5.71 0.163 0.0798 0.00120 0.100 0.0346
238.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.46 36.5 1.13 6.04 0.163 0.0798 0.00120 0.100 0.0346
239.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
240.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
241.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
242.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
243.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
244.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
245.0 32 17.075929347656942 -0.016165836557875235 8.0 8.0 8.0 3.8 0.32 0.53 0.12 0.73 8.0 4.8 4.8 4.5 2.2 3.00 0.969 1.13 1.00 1.06 0.102 0.100 2.68e-07 0.100 0.000518 24.9 3.40 33.3 1.14 5.77 0.163 0.0798 0.00120 0.100 0.0346
246.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0804 0.00117 0.100 0.0342
247.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0789 0.00119 0.100 0.0344
248.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0789 0.00119 0.100 0.0344
249.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0781 0.00113 0.100 0.0336
250.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0781 0.00113 0.100 0.0336
251.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0781 0.00113 0.100 0.0336
252.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 24.9 3.29 32.6 1.03 5.71 0.163 0.0778 0.00113 0.100 0.0336
253.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.34 34.5 1.03 5.87 0.163 0.0775 0.00113 0.0955 0.0336
254.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
255.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
256.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
257.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
258.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
259.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
260.0 33 17.417849938779874 0.33178202528686657 8.0 8.0 8.0 4.0 0.33 0.55 0.11 0.74 8.0 4.7 4.8 4.0 2.2 3.00 0.970 1.09 1.00 1.05 0.102 0.100 2.60e-07 0.100 0.000510 25.1 3.20 31.3 0.955 5.60 0.163 0.0775 0.00113 0.0955 0.0336
261.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0781 0.00111 0.0977 0.0333
262.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0767 0.00112 0.0884 0.0334
263.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0759 0.00118 0.0884 0.0343
264.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0756 0.00116 0.0847 0.0341
265.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0756 0.00116 0.0847 0.0341
266.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0756 0.00116 0.0847 0.0341
267.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.1 3.10 30.7 0.908 5.54 0.163 0.0754 0.00116 0.0847 0.0341
268.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.20 34.6 0.908 5.88 0.163 0.0753 0.00116 0.0847 0.0341
269.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
270.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
271.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
272.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
273.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
274.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
275.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
276.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
277.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
278.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
279.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
280.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
281.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
282.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.3 3.13 31.5 0.989 5.61 0.163 0.0753 0.00116 0.0847 0.0341
283.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.23 36.0 0.989 6.00 0.163 0.0753 0.00116 0.0847 0.0341
284.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
285.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
286.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
287.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
288.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
289.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
290.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
291.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
292.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
293.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
294.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
295.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
296.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
297.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.4 3.30 33.1 1.06 5.75 0.163 0.0753 0.00116 0.0847 0.0341
298.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.38 36.8 1.06 6.07 0.163 0.0753 0.00116 0.0847 0.0341
299.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
300.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
301.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
302.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
303.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
304.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
305.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
306.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
307.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
308.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
309.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
310.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
311.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
312.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.6 3.34 33.6 1.09 5.79 0.163 0.0753 0.00116 0.0847 0.0341
313.0 34 17.882325717716018 0.6949287733856954 9.0 9.0 9.0 4.1 0.33 0.57 0.096 0.75 8.0 4.6 4.9 4.0 2.2 3.00 0.971 1.06 1.00 1.03 0.102 0.100 2.53e-07 0.100 0.000503 25.7 3.42 37.2 1.09 6.10 0.163 0.0753 0.00116 0.0847 0.0341
