#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T16:29+0000 #
#####################################################################
#
# maxResource = 350.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 5.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
23.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
24.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
25.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
26.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
27.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
28.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
29.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
30.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
31.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
32.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
#####################################################################
# End of data export. Simulation finished at: 2025-02-10T16:29+0000 #
#####################################################################
